global_index,label,source_file,reconstruction_error
2621,normal,window_typing_10000.csv,0.7111832499504089
2622,normal,window_typing_10000.csv,0.7282724380493164
2623,normal,window_typing_10000.csv,0.7080584168434143
2624,normal,window_typing_10000.csv,0.697490930557251
2625,normal,window_typing_10000.csv,0.6906861662864685
2626,normal,window_typing_10000.csv,0.6894078850746155
2627,normal,window_typing_10000.csv,0.6875962018966675
2628,normal,window_typing_10000.csv,0.6883977651596069
2629,normal,window_typing_10000.csv,0.6910841464996338
2630,normal,window_typing_10000.csv,0.6872705817222595
2631,normal,window_typing_10000.csv,0.6892381310462952
2632,normal,window_typing_10000.csv,0.688418447971344
2633,normal,window_typing_10000.csv,0.6941161751747131
2634,normal,window_typing_10000.csv,0.6965314745903015
2635,normal,window_typing_10000.csv,0.7202178239822388
2636,normal,window_typing_10000.csv,0.7255181670188904
2637,normal,window_typing_10000.csv,0.861578106880188
2638,normal,window_typing_10000.csv,0.8826410174369812
2639,normal,window_typing_10000.csv,0.9993614554405212
2640,normal,window_typing_10000.csv,1.1049679517745972
2641,normal,window_typing_10000.csv,1.0870517492294312
2642,normal,window_typing_10000.csv,1.1022295951843262
2643,normal,window_typing_10000.csv,1.1287628412246704
2644,normal,window_typing_10000.csv,1.0276769399642944
2645,normal,window_typing_10000.csv,0.9151324033737183
2646,normal,window_typing_10000.csv,0.887908935546875
2647,normal,window_typing_10000.csv,0.8934807777404785
2648,normal,window_typing_10000.csv,0.9000146389007568
2649,normal,window_typing_10000.csv,0.8866040110588074
2650,normal,window_typing_10000.csv,0.9003479480743408
2651,normal,window_typing_10000.csv,0.9167580604553223
2652,normal,window_typing_10000.csv,0.9238641858100891
2653,normal,window_typing_10000.csv,0.9149706959724426
2654,normal,window_typing_10000.csv,0.9187269806861877
2655,normal,window_typing_10000.csv,0.9143717885017395
2656,normal,window_typing_10000.csv,0.9238194823265076
2657,normal,window_typing_10000.csv,0.9186729192733765
2658,normal,window_typing_10000.csv,0.9144285321235657
2659,normal,window_typing_10000.csv,0.9150166511535645
2660,normal,window_typing_10000.csv,0.8820778131484985
2661,normal,window_typing_10000.csv,0.8780952095985413
2662,normal,window_typing_10000.csv,0.8754558563232422
2663,normal,window_typing_10000.csv,0.8875117301940918
2664,normal,window_typing_10000.csv,0.88443523645401
2665,normal,window_typing_10000.csv,0.8806498646736145
2666,normal,window_typing_10000.csv,0.8766937851905823
2667,normal,window_typing_10000.csv,0.8721634745597839
2668,normal,window_typing_10000.csv,0.8790853023529053
2669,normal,window_typing_10000.csv,0.8735033869743347
2670,normal,window_typing_10000.csv,0.8740688562393188
2671,normal,window_typing_10000.csv,0.8701478838920593
2672,normal,window_typing_10000.csv,0.851628839969635
2673,normal,window_typing_10000.csv,0.8502489924430847
2674,normal,window_typing_10000.csv,0.8504115343093872
2675,normal,window_typing_10000.csv,0.8537263870239258
2676,normal,window_typing_10000.csv,0.8516778945922852
2677,normal,window_typing_10000.csv,0.8552460670471191
2678,normal,window_typing_10000.csv,0.8550416827201843
2679,normal,window_typing_10000.csv,0.8548071384429932
2680,normal,window_typing_10000.csv,0.8553239107131958
2681,normal,window_typing_10000.csv,0.8597399592399597
2682,normal,window_typing_10000.csv,0.8686704635620117
2683,normal,window_typing_10000.csv,0.8754196166992188
2684,normal,window_typing_10000.csv,0.8813948631286621
2685,normal,window_typing_10000.csv,0.8960226774215698
2686,normal,window_typing_10000.csv,0.8994791507720947
2687,normal,window_typing_10000.csv,0.774867594242096
2688,normal,window_typing_10000.csv,0.7494331002235413
2689,normal,window_typing_10000.csv,0.6289570331573486
2690,normal,window_typing_10000.csv,0.5113757848739624
2691,normal,window_typing_10000.csv,0.3791077435016632
2692,normal,window_typing_10000.csv,0.3496052920818329
2693,normal,window_typing_10000.csv,0.3535043001174927
2694,normal,window_typing_10000.csv,0.341043621301651
2695,normal,window_typing_10000.csv,0.3074401617050171
2696,normal,window_typing_10000.csv,0.30268341302871704
2697,normal,window_typing_10000.csv,0.2979453206062317
2698,normal,window_typing_10000.csv,0.2997228503227234
2699,normal,window_typing_10000.csv,0.3064920902252197
2700,normal,window_typing_10000.csv,0.3126891553401947
2701,normal,window_typing_10000.csv,0.3149886727333069
2702,normal,window_typing_10000.csv,0.31635603308677673
2703,normal,window_typing_10000.csv,0.45467230677604675
2704,normal,window_typing_10000.csv,0.47090965509414673
2705,normal,window_typing_10000.csv,0.47418147325515747
2706,normal,window_typing_10000.csv,0.4716750383377075
2707,normal,window_typing_10000.csv,0.4843590557575226
2708,normal,window_typing_10000.csv,0.4947584867477417
2709,normal,window_typing_10000.csv,0.5086730122566223
2710,normal,window_typing_10000.csv,0.5134547352790833
2711,normal,window_typing_10000.csv,0.5348508358001709
2712,normal,window_typing_10000.csv,0.5468549132347107
2713,normal,window_typing_10000.csv,0.5468229651451111
2714,normal,window_typing_10000.csv,0.5491973161697388
2715,normal,window_typing_10000.csv,0.5480431914329529
2716,normal,window_typing_10000.csv,0.5480748414993286
2717,normal,window_typing_10000.csv,0.547882616519928
2718,normal,window_typing_10000.csv,0.5340008735656738
2719,normal,window_typing_10000.csv,0.5302504301071167
2720,normal,window_typing_10000.csv,0.5208574533462524
2721,normal,window_typing_10000.csv,0.5156877636909485
2722,normal,window_typing_10000.csv,0.511989176273346
2723,normal,window_typing_10000.csv,0.5138847827911377
2724,normal,window_typing_10000.csv,0.5074002146720886
2725,normal,window_typing_10000.csv,0.5144590735435486
2726,normal,window_typing_10000.csv,0.5198689103126526
2727,normal,window_typing_10000.csv,0.6565430164337158
2728,normal,window_typing_10000.csv,0.6929419636726379
2729,normal,window_typing_10000.csv,0.7264867424964905
2730,normal,window_typing_10000.csv,0.7405825257301331
2731,normal,window_typing_10000.csv,0.7884021997451782
2732,normal,window_typing_10000.csv,0.8011757731437683
2733,normal,window_typing_10000.csv,0.820111095905304
2734,normal,window_typing_10000.csv,0.8229121565818787
2735,normal,window_typing_10000.csv,0.7868663668632507
2736,normal,window_typing_10000.csv,0.8329731225967407
2737,normal,window_typing_10000.csv,0.9529420733451843
2738,normal,window_typing_10000.csv,0.9914423823356628
2739,normal,window_typing_10000.csv,0.9842821955680847
2740,normal,window_typing_10000.csv,0.9457125663757324
2741,normal,window_typing_10000.csv,0.8836858868598938
2742,normal,window_typing_10000.csv,0.8505701422691345
2743,normal,window_typing_10000.csv,0.8247338533401489
2744,normal,window_typing_10000.csv,0.8091762661933899
2745,normal,window_typing_10000.csv,0.7918056845664978
2746,normal,window_typing_10000.csv,0.7876338362693787
2747,normal,window_typing_10000.csv,0.791204035282135
2748,normal,window_typing_10000.csv,0.7975058555603027
2749,normal,window_typing_10000.csv,0.8024172186851501
2750,normal,window_typing_10000.csv,0.8028507232666016
2751,normal,window_typing_10000.csv,0.7951238751411438
2752,normal,window_typing_10000.csv,0.792111337184906
2753,normal,window_typing_10000.csv,0.6637545228004456
2754,normal,window_typing_10000.csv,0.6381568908691406
2755,normal,window_typing_10000.csv,0.6201944947242737
2756,normal,window_typing_10000.csv,0.6054122447967529
2757,normal,window_typing_10000.csv,0.5859334468841553
2758,normal,window_typing_10000.csv,0.5738430023193359
2759,normal,window_typing_10000.csv,0.5597600936889648
2760,normal,window_typing_10000.csv,0.5482306480407715
2761,normal,window_typing_10000.csv,0.5276206135749817
2762,normal,window_typing_10000.csv,0.5165449380874634
2763,normal,window_typing_10000.csv,0.5058665871620178
2764,normal,window_typing_10000.csv,0.500089704990387
2765,normal,window_typing_10000.csv,0.5029526352882385
2766,normal,window_typing_10000.csv,0.512223482131958
2767,normal,window_typing_10000.csv,0.5170049071311951
2768,normal,window_typing_10000.csv,0.5183874368667603
2769,normal,window_typing_10000.csv,0.5171357989311218
2770,normal,window_typing_10000.csv,0.518498957157135
2771,normal,window_typing_10000.csv,0.5161547660827637
2772,normal,window_typing_10000.csv,0.5185074210166931
2773,normal,window_typing_10000.csv,0.5199395418167114
2774,normal,window_typing_10000.csv,0.5269315838813782
2775,normal,window_typing_10000.csv,0.5186596512794495
2776,normal,window_typing_10000.csv,0.5251937508583069
2777,normal,window_typing_10000.csv,0.40199315547943115
2778,normal,window_typing_10000.csv,0.3871574401855469
2779,normal,window_typing_10000.csv,0.39390257000923157
2780,normal,window_typing_10000.csv,0.39511892199516296
2781,normal,window_typing_10000.csv,0.41567718982696533
2782,normal,window_typing_10000.csv,0.405233234167099
2783,normal,window_typing_10000.csv,0.38771623373031616
2784,normal,window_typing_10000.csv,0.37381938099861145
2785,normal,window_typing_10000.csv,0.35658901929855347
2786,normal,window_typing_10000.csv,0.35059717297554016
2787,normal,window_typing_10000.csv,0.34307190775871277
2788,normal,window_typing_10000.csv,0.3159298598766327
2789,normal,window_typing_10000.csv,0.315157413482666
2790,normal,window_typing_10000.csv,0.31785282492637634
2791,normal,window_typing_10000.csv,0.3205296993255615
2792,normal,window_typing_10000.csv,0.32618817687034607
2793,normal,window_typing_10000.csv,0.32293370366096497
2794,normal,window_typing_10000.csv,0.3219382166862488
2795,normal,window_typing_10000.csv,0.3104851543903351
2796,normal,window_typing_10000.csv,0.297524094581604
2797,normal,window_typing_10000.csv,0.28842446208000183
2798,normal,window_typing_10000.csv,0.27893486618995667
2799,normal,window_typing_10000.csv,0.27109295129776
2800,normal,window_typing_10000.csv,0.2651786804199219
2801,normal,window_typing_10000.csv,0.28238725662231445
2802,normal,window_typing_10000.csv,0.275330126285553
2803,normal,window_typing_10000.csv,0.27579551935195923
2804,normal,window_typing_10000.csv,0.2677614688873291
2805,normal,window_typing_10000.csv,0.2717213034629822
2806,normal,window_typing_10000.csv,0.26713719964027405
2807,normal,window_typing_10000.csv,0.26860517263412476
2808,normal,window_typing_10000.csv,0.2678047716617584
2809,normal,window_typing_10000.csv,0.2723318636417389
2810,normal,window_typing_10000.csv,0.2772548496723175
2811,normal,window_typing_10000.csv,0.2811099886894226
2812,normal,window_typing_10000.csv,0.28511059284210205
2813,normal,window_typing_10000.csv,0.28412488102912903
2814,normal,window_typing_10000.csv,0.2846088111400604
2815,normal,window_typing_10000.csv,0.2816835939884186
2816,normal,window_typing_10000.csv,0.27331167459487915
2817,normal,window_typing_10000.csv,0.2650262713432312
2818,normal,window_typing_10000.csv,0.26993227005004883
2819,normal,window_typing_10000.csv,0.3008889853954315
2820,normal,window_typing_10000.csv,0.2966015934944153
2821,normal,window_typing_10000.csv,0.3052903413772583
2822,normal,window_typing_10000.csv,0.3061032295227051
2823,normal,window_typing_10000.csv,0.3009214997291565
2824,normal,window_typing_10000.csv,0.31183922290802
2825,normal,window_typing_10000.csv,0.31584179401397705
2826,normal,window_typing_10000.csv,0.34040772914886475
2827,normal,window_typing_10000.csv,0.3398628830909729
2828,normal,window_typing_10000.csv,0.3414911925792694
2829,normal,window_typing_10000.csv,0.3351530134677887
2830,normal,window_typing_10000.csv,0.3343413174152374
2831,normal,window_typing_10000.csv,0.33125364780426025
2832,normal,window_typing_10000.csv,0.32884010672569275
2833,normal,window_typing_10000.csv,0.3375423848628998
2834,normal,window_typing_10000.csv,0.33371853828430176
2835,normal,window_typing_10000.csv,0.33026063442230225
2836,normal,window_typing_10000.csv,0.3314982056617737
2837,normal,window_typing_10000.csv,0.3300488293170929
2838,normal,window_typing_10000.csv,0.33565765619277954
2839,normal,window_typing_10000.csv,0.33978256583213806
2840,normal,window_typing_10000.csv,0.3391127586364746
2841,normal,window_typing_10000.csv,0.33974024653434753
2842,normal,window_typing_10000.csv,0.3373328447341919
2843,normal,window_typing_10000.csv,0.34453630447387695
2844,normal,window_typing_10000.csv,0.34782469272613525
2845,normal,window_typing_10000.csv,0.3496859073638916
2846,normal,window_typing_10000.csv,0.35035815834999084
2847,normal,window_typing_10000.csv,0.3493688404560089
2848,normal,window_typing_10000.csv,0.34860238432884216
2849,normal,window_typing_10000.csv,0.35051319003105164
2850,normal,window_typing_10000.csv,0.34747451543807983
2851,normal,window_typing_10000.csv,0.32906919717788696
2852,normal,window_typing_10000.csv,0.3321138024330139
2853,normal,window_typing_10000.csv,0.33877667784690857
2854,normal,window_typing_10000.csv,0.3373209834098816
2855,normal,window_typing_10000.csv,0.34366658329963684
2856,normal,window_typing_10000.csv,0.3461044132709503
2857,normal,window_typing_10000.csv,0.3455843925476074
2858,normal,window_typing_10000.csv,0.3450259268283844
2859,normal,window_typing_10000.csv,0.34774547815322876
2860,normal,window_typing_10000.csv,0.3499490022659302
2861,normal,window_typing_10000.csv,0.34878242015838623
2862,normal,window_typing_10000.csv,0.3454194664955139
2863,normal,window_typing_10000.csv,0.3419853448867798
2864,normal,window_typing_10000.csv,0.33526182174682617
2865,normal,window_typing_10000.csv,0.3246951997280121
2866,normal,window_typing_10000.csv,0.3211877942085266
2867,normal,window_typing_10000.csv,0.32403528690338135
2868,normal,window_typing_10000.csv,0.32644397020339966
2869,normal,window_typing_10000.csv,0.30910488963127136
2870,normal,window_typing_10000.csv,0.3086637258529663
2871,normal,window_typing_10000.csv,0.30742737650871277
2872,normal,window_typing_10000.csv,0.30976012349128723
2873,normal,window_typing_10000.csv,0.310577392578125
2874,normal,window_typing_10000.csv,0.3051319718360901
2875,normal,window_typing_10000.csv,0.29716387391090393
2876,normal,window_typing_10000.csv,0.2795023024082184
2877,normal,window_typing_10000.csv,0.2751511335372925
2878,normal,window_typing_10000.csv,0.27656492590904236
2879,normal,window_typing_10000.csv,0.2813977301120758
2880,normal,window_typing_10000.csv,0.2845795750617981
2881,normal,window_typing_10000.csv,0.25865912437438965
2882,normal,window_typing_10000.csv,0.25363415479660034
2883,normal,window_typing_10000.csv,0.24470800161361694
2884,normal,window_typing_10000.csv,0.2431679666042328
2885,normal,window_typing_10000.csv,0.23691576719284058
2886,normal,window_typing_10000.csv,0.23545531928539276
2887,normal,window_typing_10000.csv,0.23414713144302368
2888,normal,window_typing_10000.csv,0.23614852130413055
2889,normal,window_typing_10000.csv,0.2411969006061554
2890,normal,window_typing_10000.csv,0.24922001361846924
2891,normal,window_typing_10000.csv,0.26219481229782104
2892,normal,window_typing_10000.csv,0.2892474830150604
2893,normal,window_typing_10000.csv,0.31920677423477173
2894,normal,window_typing_10000.csv,0.32008790969848633
2895,normal,window_typing_10000.csv,0.32493311166763306
2896,normal,window_typing_10000.csv,0.327795147895813
2897,normal,window_typing_10000.csv,0.33215615153312683
2898,normal,window_typing_10000.csv,0.3347220718860626
2899,normal,window_typing_10000.csv,0.3353416621685028
2900,normal,window_typing_10000.csv,0.33669984340667725
2901,normal,window_typing_10000.csv,0.33464691042900085
2902,normal,window_typing_10000.csv,0.33507856726646423
2903,normal,window_typing_10000.csv,0.32638832926750183
2904,normal,window_typing_10000.csv,0.32591259479522705
2905,normal,window_typing_10000.csv,0.31874385476112366
2906,normal,window_typing_10000.csv,0.3144906461238861
2907,normal,window_typing_10000.csv,0.3070088326931
2908,normal,window_typing_10000.csv,0.3180844187736511
2909,normal,window_typing_10000.csv,0.3169153034687042
2910,normal,window_typing_10000.csv,0.3212363123893738
2911,normal,window_typing_10000.csv,0.3295738101005554
2912,normal,window_typing_10000.csv,0.37891843914985657
2913,normal,window_typing_10000.csv,0.3949110805988312
2914,normal,window_typing_10000.csv,0.41885513067245483
2915,normal,window_typing_10000.csv,0.43346890807151794
2916,normal,window_typing_10000.csv,0.4668833017349243
2917,normal,window_typing_10000.csv,0.46804696321487427
2918,normal,window_typing_10000.csv,0.45087963342666626
2919,normal,window_typing_10000.csv,0.4267200529575348
2920,normal,window_typing_10000.csv,0.4108907878398895
2921,normal,window_typing_10000.csv,0.40817755460739136
2922,normal,window_typing_10000.csv,0.4075014293193817
2923,normal,window_typing_10000.csv,0.40058958530426025
2924,normal,window_typing_10000.csv,0.3962729871273041
2925,normal,window_typing_10000.csv,0.3892366588115692
2926,normal,window_typing_10000.csv,0.38318243622779846
2927,normal,window_typing_10000.csv,0.3858383893966675
2928,normal,window_typing_10000.csv,0.3840157687664032
2929,normal,window_typing_10000.csv,0.3924086093902588
2930,normal,window_typing_10000.csv,0.39235562086105347
2931,normal,window_typing_10000.csv,0.4226329028606415
2932,normal,window_typing_10000.csv,0.43351227045059204
2933,normal,window_typing_10000.csv,0.43957918882369995
2934,normal,window_typing_10000.csv,0.43370354175567627
2935,normal,window_typing_10000.csv,0.4286096692085266
2936,normal,window_typing_10000.csv,0.42397168278694153
2937,normal,window_typing_10000.csv,0.42514851689338684
2938,normal,window_typing_10000.csv,0.41979271173477173
2939,normal,window_typing_10000.csv,0.4167984127998352
2940,normal,window_typing_10000.csv,0.4300071895122528
2941,normal,window_typing_10000.csv,0.42106375098228455
2942,normal,window_typing_10000.csv,0.40304023027420044
2943,normal,window_typing_10000.csv,0.3755219578742981
2944,normal,window_typing_10000.csv,0.3831263780593872
2945,normal,window_typing_10000.csv,0.3906276524066925
2946,normal,window_typing_10000.csv,0.3991367220878601
2947,normal,window_typing_10000.csv,0.403251051902771
2948,normal,window_typing_10000.csv,0.40946680307388306
2949,normal,window_typing_10000.csv,0.4159379005432129
2950,normal,window_typing_10000.csv,0.43388399481773376
2951,normal,window_typing_10000.csv,0.4426036775112152
2952,normal,window_typing_10000.csv,0.458296000957489
2953,normal,window_typing_10000.csv,0.4756964445114136
2954,normal,window_typing_10000.csv,0.48664936423301697
2955,normal,window_typing_10000.csv,0.49602213501930237
2956,normal,window_typing_10000.csv,0.4964877963066101
2957,normal,window_typing_10000.csv,0.4849577844142914
2958,normal,window_typing_10000.csv,0.4444972276687622
2959,normal,window_typing_10000.csv,0.41969722509384155
2960,normal,window_typing_10000.csv,0.3935391902923584
2961,normal,window_typing_10000.csv,0.37658098340034485
2962,normal,window_typing_10000.csv,0.34717896580696106
2963,normal,window_typing_10000.csv,0.34215247631073
2964,normal,window_typing_10000.csv,0.34124231338500977
2965,normal,window_typing_10000.csv,0.46525493264198303
2966,normal,window_typing_10000.csv,0.5531126856803894
2967,normal,window_typing_10000.csv,0.5677530169487
2968,normal,window_typing_10000.csv,0.563329815864563
2969,normal,window_typing_10000.csv,0.558645486831665
2970,normal,window_typing_10000.csv,0.5470999479293823
2971,normal,window_typing_10000.csv,0.541756808757782
2972,normal,window_typing_10000.csv,0.5260173082351685
2973,normal,window_typing_10000.csv,0.5164582133293152
2974,normal,window_typing_10000.csv,0.5063263773918152
2975,normal,window_typing_10000.csv,0.5050173997879028
2976,normal,window_typing_10000.csv,0.4993574917316437
2977,normal,window_typing_10000.csv,0.49604812264442444
2978,normal,window_typing_10000.csv,0.49483901262283325
2979,normal,window_typing_10000.csv,0.49338749051094055
2980,normal,window_typing_10000.csv,0.5041503310203552
2981,normal,window_typing_10000.csv,0.4986817240715027
2982,normal,window_typing_10000.csv,0.49932926893234253
2983,normal,window_typing_10000.csv,0.6272862553596497
2984,normal,window_typing_10000.csv,0.6471003293991089
2985,normal,window_typing_10000.csv,0.7608672380447388
2986,normal,window_typing_10000.csv,0.8883523941040039
2987,normal,window_typing_10000.csv,0.9987374544143677
2988,normal,window_typing_10000.csv,1.0043525695800781
2989,normal,window_typing_10000.csv,0.9956706166267395
2990,normal,window_typing_10000.csv,0.9873466491699219
2991,normal,window_typing_10000.csv,1.0079047679901123
2992,normal,window_typing_10000.csv,1.0071301460266113
2993,normal,window_typing_10000.csv,1.0306611061096191
2994,normal,window_typing_10000.csv,1.0370948314666748
2995,normal,window_typing_10000.csv,1.0400686264038086
2996,normal,window_typing_10000.csv,1.0420225858688354
2997,normal,window_typing_10000.csv,1.1586064100265503
2998,normal,window_typing_10000.csv,1.1750737428665161
2999,normal,window_typing_10000.csv,1.1840190887451172
3000,normal,window_typing_10000.csv,1.1896692514419556
3001,normal,window_typing_10000.csv,1.1939239501953125
3002,normal,window_typing_10000.csv,1.1967850923538208
3003,normal,window_typing_10000.csv,1.1988805532455444
3004,normal,window_typing_10000.csv,1.2000062465667725
3005,normal,window_typing_10000.csv,1.1973555088043213
3006,normal,window_typing_10000.csv,1.19586181640625
3007,normal,window_typing_10000.csv,1.1911842823028564
3008,normal,window_typing_10000.csv,1.1895707845687866
3009,normal,window_typing_10000.csv,1.1866304874420166
3010,normal,window_typing_10000.csv,1.1942684650421143
3011,normal,window_typing_10000.csv,1.2332602739334106
3012,normal,window_typing_10000.csv,1.2398854494094849
3013,normal,window_typing_10000.csv,1.2434077262878418
3014,normal,window_typing_10000.csv,1.2362531423568726
3015,normal,window_typing_10000.csv,1.1005421876907349
3016,normal,window_typing_10000.csv,0.9792253971099854
3017,normal,window_typing_10000.csv,1.1048972606658936
3018,normal,window_typing_10000.csv,1.1348668336868286
3019,normal,window_typing_10000.csv,1.157120943069458
3020,normal,window_typing_10000.csv,1.1664247512817383
3021,normal,window_typing_10000.csv,1.168243169784546
3022,normal,window_typing_10000.csv,1.3115590810775757
3023,normal,window_typing_10000.csv,1.3305553197860718
3024,normal,window_typing_10000.csv,1.342441439628601
3025,normal,window_typing_10000.csv,1.3415398597717285
3026,normal,window_typing_10000.csv,1.3398990631103516
3027,normal,window_typing_10000.csv,1.337748408317566
3028,normal,window_typing_10000.csv,1.3370521068572998
3029,normal,window_typing_10000.csv,1.3398151397705078
3030,normal,window_typing_10000.csv,1.3320443630218506
3031,normal,window_typing_10000.csv,1.3300561904907227
3032,normal,window_typing_10000.csv,1.3329824209213257
3033,normal,window_typing_10000.csv,1.2023138999938965
3034,normal,window_typing_10000.csv,1.1826705932617188
3035,normal,window_typing_10000.csv,1.0617024898529053
3036,normal,window_typing_10000.csv,0.9393633008003235
3037,normal,window_typing_10000.csv,0.8027446866035461
3038,normal,window_typing_10000.csv,0.7834574580192566
3039,normal,window_typing_10000.csv,0.7724032998085022
3040,normal,window_typing_10000.csv,0.7653360962867737
3041,normal,window_typing_10000.csv,0.7383679151535034
3042,normal,window_typing_10000.csv,0.7360263466835022
3043,normal,window_typing_10000.csv,0.7091057300567627
3044,normal,window_typing_10000.csv,0.7097214460372925
3045,normal,window_typing_10000.csv,0.709890604019165
3046,normal,window_typing_10000.csv,0.7073990702629089
3047,normal,window_typing_10000.csv,0.5824621319770813
3048,normal,window_typing_10000.csv,0.5720458030700684
3049,normal,window_typing_10000.csv,0.5759497880935669
3050,normal,window_typing_10000.csv,0.5669832825660706
3051,normal,window_typing_10000.csv,0.6886237859725952
3052,normal,window_typing_10000.csv,0.6890953779220581
3053,normal,window_typing_10000.csv,0.6844301819801331
3054,normal,window_typing_10000.csv,0.6805790662765503
3055,normal,window_typing_10000.csv,0.6798927187919617
3056,normal,window_typing_10000.csv,0.6773502826690674
3057,normal,window_typing_10000.csv,0.6789303421974182
3058,normal,window_typing_10000.csv,0.6833866238594055
3059,normal,window_typing_10000.csv,0.68515944480896
3060,normal,window_typing_10000.csv,0.7978495955467224
3061,normal,window_typing_10000.csv,0.7895773649215698
3062,normal,window_typing_10000.csv,0.803300142288208
3063,normal,window_typing_10000.csv,0.8092096447944641
3064,normal,window_typing_10000.csv,0.8302536010742188
3065,normal,window_typing_10000.csv,0.8366252183914185
3066,normal,window_typing_10000.csv,0.8397669196128845
3067,normal,window_typing_10000.csv,0.7064074873924255
3068,normal,window_typing_10000.csv,0.6878437995910645
3069,normal,window_typing_10000.csv,0.6859200596809387
3070,normal,window_typing_10000.csv,0.691389799118042
3071,normal,window_typing_10000.csv,0.6967506408691406
3072,normal,window_typing_10000.csv,0.5665619969367981
3073,normal,window_typing_10000.csv,0.5516494512557983
3074,normal,window_typing_10000.csv,0.5557355284690857
3075,normal,window_typing_10000.csv,0.5781543254852295
3076,normal,window_typing_10000.csv,0.5795596837997437
3077,normal,window_typing_10000.csv,0.5726869702339172
3078,normal,window_typing_10000.csv,0.5676175355911255
3079,normal,window_typing_10000.csv,0.5578247308731079
3080,normal,window_typing_10000.csv,0.5535902380943298
3081,normal,window_typing_10000.csv,0.5468845367431641
3082,normal,window_typing_10000.csv,0.5452919602394104
3083,normal,window_typing_10000.csv,0.5429714322090149
3084,normal,window_typing_10000.csv,0.5412009954452515
3085,normal,window_typing_10000.csv,0.5403183102607727
3086,normal,window_typing_10000.csv,0.5396634936332703
3087,normal,window_typing_10000.csv,0.5384399890899658
3088,normal,window_typing_10000.csv,0.5396055579185486
3089,normal,window_typing_10000.csv,0.5358160138130188
3090,normal,window_typing_10000.csv,0.5332965850830078
3091,normal,window_typing_10000.csv,0.5348557829856873
3092,normal,window_typing_10000.csv,0.5308385491371155
3093,normal,window_typing_10000.csv,0.5282653570175171
3094,normal,window_typing_10000.csv,0.5325174927711487
3095,normal,window_typing_10000.csv,0.5326993465423584
3096,normal,window_typing_10000.csv,0.5378227829933167
3097,normal,window_typing_10000.csv,0.542500913143158
3098,normal,window_typing_10000.csv,0.5518192648887634
3099,normal,window_typing_10000.csv,0.5536941885948181
3100,normal,window_typing_10000.csv,0.5653805136680603
3101,normal,window_typing_10000.csv,0.43878138065338135
3102,normal,window_typing_10000.csv,0.4243723452091217
3103,normal,window_typing_10000.csv,0.4364272952079773
3104,normal,window_typing_10000.csv,0.5707640051841736
3105,normal,window_typing_10000.csv,0.5860561728477478
3106,normal,window_typing_10000.csv,0.5874044895172119
3107,normal,window_typing_10000.csv,0.5860519409179688
3108,normal,window_typing_10000.csv,0.5886773467063904
3109,normal,window_typing_10000.csv,0.5915454626083374
3110,normal,window_typing_10000.csv,0.4674656093120575
3111,normal,window_typing_10000.csv,0.4634551405906677
3112,normal,window_typing_10000.csv,0.4792116582393646
3113,normal,window_typing_10000.csv,0.49334776401519775
3114,normal,window_typing_10000.csv,0.4755898416042328
3115,normal,window_typing_10000.csv,0.4734959602355957
3116,normal,window_typing_10000.csv,0.471322625875473
3117,normal,window_typing_10000.csv,0.46608081459999084
3118,normal,window_typing_10000.csv,0.4599708616733551
3119,normal,window_typing_10000.csv,0.45608991384506226
3120,normal,window_typing_10000.csv,0.4520927667617798
3121,normal,window_typing_10000.csv,0.4634231626987457
3122,normal,window_typing_10000.csv,0.45816996693611145
3123,normal,window_typing_10000.csv,0.46126195788383484
3124,normal,window_typing_10000.csv,0.46452051401138306
3125,normal,window_typing_10000.csv,0.4392680525779724
3126,normal,window_typing_10000.csv,0.4397813379764557
3127,normal,window_typing_10000.csv,0.43941423296928406
3128,normal,window_typing_10000.csv,0.43274861574172974
3129,normal,window_typing_10000.csv,0.4300471544265747
3130,normal,window_typing_10000.csv,0.4264744520187378
3131,normal,window_typing_10000.csv,0.4200062155723572
3132,normal,window_typing_10000.csv,0.41358792781829834
3133,normal,window_typing_10000.csv,0.40928971767425537
3134,normal,window_typing_10000.csv,0.40688684582710266
3135,normal,window_typing_10000.csv,0.40283364057540894
3136,normal,window_typing_10000.csv,0.3970901668071747
3137,normal,window_typing_10000.csv,0.3968820869922638
3138,normal,window_typing_10000.csv,0.39574626088142395
3139,normal,window_typing_10000.csv,0.3941601514816284
3140,normal,window_typing_10000.csv,0.39425718784332275
3141,normal,window_typing_10000.csv,0.3861818015575409
3142,normal,window_typing_10000.csv,0.3840779662132263
3143,normal,window_typing_10000.csv,0.3887118697166443
3144,normal,window_typing_10000.csv,0.3858201801776886
3145,normal,window_typing_10000.csv,0.4158933460712433
3146,normal,window_typing_10000.csv,0.4398172199726105
3147,normal,window_typing_10000.csv,0.48530736565589905
3148,normal,window_typing_10000.csv,0.5074658989906311
3149,normal,window_typing_10000.csv,0.5431644320487976
3150,normal,window_typing_10000.csv,0.5494614839553833
3151,normal,window_typing_10000.csv,0.526822030544281
3152,normal,window_typing_10000.csv,0.5107150673866272
3153,normal,window_typing_10000.csv,0.49789395928382874
3154,normal,window_typing_10000.csv,0.36528781056404114
3155,normal,window_typing_10000.csv,0.35829320549964905
3156,normal,window_typing_10000.csv,0.37425610423088074
3157,normal,window_typing_10000.csv,0.36544886231422424
3158,normal,window_typing_10000.csv,0.36714470386505127
3159,normal,window_typing_10000.csv,0.39466673135757446
