global_index,group,source_file,true_label,reconstruction_error,classifier_attack_probability,prototype_attack_probability,distance_to_normal_prototype,distance_to_attack_prototype,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,tsne_x,tsne_y
12484,FeatureGuideHumanMimic_v4,window3.csv,1,1.5145559310913086,0.9999998807907104,0.9994776844978333,2.968125343322754,1.4567734003067017,0.0,0.0,0.0,0.22153036296367645,0.0,0.1529489904642105,0.40023961663246155,0.37746912240982056,0.0,0.1993599832057953,0.0,0.0,0.0,0.0,0.1575300693511963,0.3104589283466339,0.36949291825294495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3623271584510803,0.0,0.0,0.0,0.2786083221435547,0.24675075709819794,0.0,0.23999346792697906,-10.7376,48.180595
12485,FeatureGuideHumanMimic_v4,window3.csv,1,1.634508728981018,0.9999996423721313,0.9989892840385437,2.8980093002319336,1.5187928676605225,0.0,0.0,0.0,0.1553855538368225,0.0,0.0731116533279419,0.44167038798332214,0.39643433690071106,0.0,0.141074538230896,0.0,0.0,0.0,0.0,0.09939147531986237,0.3337302505970001,0.4342368245124817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3908369243144989,0.0,0.0,0.0,0.1968483328819275,0.22291435301303864,0.0,0.21763558685779572,-13.28841,47.728676
12486,FeatureGuideHumanMimic_v4,window3.csv,1,1.6439188718795776,0.9999997615814209,0.9992209672927856,2.9196505546569824,1.4883160591125488,0.0,0.0,0.0,0.1540893018245697,0.0,0.08791042864322662,0.42812255024909973,0.35695773363113403,0.0,0.1719539761543274,0.0,0.0,0.0,0.0,0.11144788563251495,0.31506314873695374,0.4475601315498352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39267420768737793,0.0,0.0,0.0,0.22382208704948425,0.24658025801181793,0.0,0.22619837522506714,-13.1379175,47.911884
12487,FeatureGuideHumanMimic_v4,window3.csv,1,1.7037965059280396,0.9999991655349731,0.9985584616661072,2.816190481185913,1.5080780982971191,0.0,0.0,0.012396695092320442,0.09431883692741394,0.0,0.03908925503492355,0.4306052327156067,0.2887628674507141,0.006504349876195192,0.18538470566272736,0.0,0.0,0.0,0.0,0.07346229255199432,0.2913022041320801,0.5488947629928589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4098796844482422,0.0,0.0,0.0,0.1355450600385666,0.2527258098125458,0.0,0.210770845413208,-14.229393,47.60031
12488,FeatureGuideHumanMimic_v4,window3.csv,1,1.286148190498352,0.8630354404449463,0.5037309527397156,2.0649256706237793,2.061940908432007,0.0,0.0,0.27785468101501465,0.0,0.13721522688865662,0.0,0.30541977286338806,0.08903910964727402,0.0,0.05500073730945587,0.0,0.0,0.0,0.004478029906749725,0.0,0.18874405324459076,0.6892565488815308,0.0,0.0,0.13303548097610474,0.06017556041479111,0.0,0.054988227784633636,0.0,0.36927762627601624,0.0,0.26879647374153137,0.20118941366672516,0.0,0.10809670388698578,0.031842105090618134,0.05365466699004173,-17.348104,44.07311
12489,FeatureGuideHumanMimic_v4,window3.csv,1,2.0431013107299805,6.977471684876946e-07,8.649914525449276e-05,1.2270798683166504,3.098137855529785,0.0,0.28330230712890625,0.3026651442050934,0.0,0.25038620829582214,0.0,0.0,0.0,0.0,0.0,0.0,0.2816641926765442,0.0,0.2937418818473816,0.0,0.0,0.23295718431472778,0.0,0.20862185955047607,0.3009921908378601,0.27423498034477234,0.0,0.30570000410079956,0.0,0.0,0.0,0.28306785225868225,0.2782069146633148,0.0,0.0,0.2919743061065674,0.0,-14.010623,19.73902
12490,FeatureGuideHumanMimic_v4,window3.csv,1,1.9426920413970947,7.015724463599327e-07,7.982571696629748e-05,1.2263058423995972,3.1134228706359863,0.0,0.28767600655555725,0.29824209213256836,0.0,0.2626577913761139,0.0,0.0,0.0,0.0,0.0,0.0,0.2860029339790344,0.0,0.3015609085559845,0.0,0.0,0.21713310480117798,0.0,0.21236254274845123,0.30981093645095825,0.24804717302322388,0.0,0.32233092188835144,0.0,0.0,0.0,0.26012951135635376,0.27950093150138855,0.0,0.0,0.2951749861240387,0.0,-16.710094,15.8552265
12491,FeatureGuideHumanMimic_v4,window3.csv,1,2.0058512687683105,2.2702206479152665e-06,0.00018425234884489328,1.207872748374939,2.9276766777038574,0.0,0.24226774275302887,0.35556265711784363,0.0,0.24113769829273224,0.0,0.0,0.0,0.0,0.0,0.0,0.17448166012763977,0.0,0.21473586559295654,0.0,0.0,0.4186238646507263,0.0,0.09131093323230743,0.28946924209594727,0.27626314759254456,0.0,0.26329952478408813,0.0,0.023030409589409828,0.0,0.3505195677280426,0.28074541687965393,0.0,0.0,0.2548380196094513,0.0,-19.47603,38.888947
12492,FeatureGuideHumanMimic_v4,window3.csv,1,1.8368558883666992,7.924907663436898e-07,8.63539389683865e-05,1.2242001295089722,3.0955941677093506,0.0,0.2904892861843109,0.3075818419456482,0.0,0.26277288794517517,0.0,0.0,0.0,0.0,0.0,0.0,0.28914064168930054,0.0,0.3010769188404083,0.0,0.0,0.22483552992343903,0.0,0.22056539356708527,0.30932581424713135,0.22025291621685028,0.0,0.33367615938186646,0.0,0.0,0.0,0.2338103950023651,0.2833102345466614,0.0,0.0,0.2967229187488556,0.0,-19.513714,14.9526415
12493,FeatureGuideHumanMimic_v4,window3.csv,1,1.7952934503555298,8.223884719882335e-07,9.177614992950112e-05,1.2282817363739014,3.0874950885772705,0.0,0.2908693850040436,0.3051724135875702,0.0,0.2604862451553345,0.0,0.0,0.0,0.0,0.0,0.0,0.2877848744392395,0.0,0.2988753020763397,0.0,0.0,0.2312442660331726,0.0,0.22854752838611603,0.311869353055954,0.21555987000465393,0.0,0.3351592719554901,0.0,0.0,0.0,0.22696226835250854,0.28113338351249695,0.0,0.0,0.2999151945114136,0.0,-20.19059,14.888667
12494,FeatureGuideHumanMimic_v4,window3.csv,1,1.7863354682922363,8.289950983453309e-07,9.456878615310416e-05,1.2296139001846313,3.082831621170044,0.0,0.2901157736778259,0.30316847562789917,0.0,0.2566992938518524,0.0,0.0,0.0,0.0,0.0,0.0,0.2860586643218994,0.0,0.2968631088733673,0.0,0.0,0.24130839109420776,0.0,0.22577925026416779,0.3108803927898407,0.22298897802829742,0.0,0.33167019486427307,0.0,0.0,0.0,0.23401956260204315,0.279464453458786,0.0,0.0,0.29937031865119934,0.0,-20.499105,15.331333
12495,FeatureGuideHumanMimic_v4,window3.csv,1,1.5415618419647217,8.630840056866873e-06,0.000287808506982401,1.2199870347976685,2.8505725860595703,0.0,0.18672585487365723,0.3544594943523407,0.0,0.21190641820430756,0.0,0.0,0.0,0.0,0.0,0.0,0.07593151926994324,0.0,0.2118869125843048,0.0,0.0,0.5059247016906738,0.0,0.05522572994232178,0.2595515251159668,0.25820672512054443,0.0,0.30327552556991577,0.0,0.06019556522369385,0.0,0.34698715806007385,0.27607905864715576,0.0,0.0,0.24219676852226257,0.0,-19.35117,40.38981
12496,FeatureGuideHumanMimic_v4,window3.csv,1,1.6680678129196167,2.484137894498417e-06,0.00013689568731933832,1.1818907260894775,2.9611215591430664,0.0,0.22574907541275024,0.34784889221191406,0.0,0.2209712415933609,0.0,0.0,0.0,0.0,0.0,0.0,0.1426982581615448,0.0,0.23641683161258698,0.0,0.0,0.41730359196662903,0.0,0.09204576909542084,0.2732347249984741,0.28757670521736145,0.0,0.3072163164615631,0.0,0.0,0.0,0.35722899436950684,0.2797633111476898,0.0,0.0,0.2504400908946991,0.0,-19.68298,39.126945
12497,FeatureGuideHumanMimic_v4,window3.csv,1,1.6989398002624512,8.966300129031879e-07,0.00010536907211644575,1.233640193939209,3.0652272701263428,0.0,0.28474533557891846,0.2975464463233948,0.0,0.25111788511276245,0.0,0.0,0.0,0.0,0.0,0.0,0.2792688310146332,0.0,0.2946085035800934,0.0,0.0,0.2785065472126007,0.0,0.222927525639534,0.3055839538574219,0.23427404463291168,0.0,0.3232213854789734,0.0,0.0,0.0,0.24109360575675964,0.28409165143966675,0.0,0.0,0.28932005167007446,0.0,-23.59431,20.788628
12498,FeatureGuideHumanMimic_v4,window3.csv,1,1.6483347415924072,9.650631227486883e-07,0.0001153926205006428,1.2348347902297974,3.048245668411255,0.0,0.2852327823638916,0.2992802858352661,0.0,0.2462572455406189,0.0,0.0,0.0,0.0,0.0,0.0,0.2777999937534332,0.0,0.2927702069282532,0.0,0.0,0.2961145341396332,0.0,0.22376208007335663,0.3014237880706787,0.22808338701725006,0.0,0.3250727653503418,0.0,0.0,0.0,0.23622280359268188,0.2842003107070923,0.0,0.0,0.2875218093395233,0.0,-24.684229,20.744917
12499,FeatureGuideHumanMimic_v4,window3.csv,1,1.6363551616668701,9.559324780639145e-07,0.00011639895819826052,1.2354012727737427,3.0470752716064453,0.0,0.28442656993865967,0.29668980836868286,0.0,0.24610836803913116,0.0,0.0,0.0,0.0,0.0,0.0,0.27680882811546326,0.0,0.2920793294906616,0.0,0.0,0.3027900159358978,0.0,0.2208237648010254,0.2992856800556183,0.2346917986869812,0.0,0.3226957619190216,0.0,0.0,0.0,0.24095281958580017,0.28442126512527466,0.0,0.0,0.2835322320461273,0.0,-25.096842,21.124664
12500,FeatureGuideHumanMimic_v4,window3.csv,1,1.559556007385254,1.0406785122540896e-06,0.00012975683785043657,1.2401150465011597,3.0300588607788086,0.0,0.2837153673171997,0.2958899140357971,0.0,0.24296186864376068,0.0,0.0,0.0,0.0,0.0,0.0,0.27441707253456116,0.0,0.2904055118560791,0.0,0.0,0.31997251510620117,0.0,0.2270026057958603,0.2978733777999878,0.2267998903989792,0.0,0.32387617230415344,0.0,0.0,0.0,0.2314128577709198,0.2834168076515198,0.0,0.0,0.28360575437545776,0.0,-26.406654,21.217482
12501,FeatureGuideHumanMimic_v4,window3.csv,1,1.507280707359314,1.1698317621267051e-06,0.00015004283341113478,1.2435132265090942,3.004401206970215,0.0,0.28229665756225586,0.2972988188266754,0.0,0.2336626648902893,0.0,0.0,0.0,0.0,0.0,0.0,0.2727995812892914,0.0,0.28380122780799866,0.0,0.0,0.3453422784805298,0.0,0.227326899766922,0.2920701503753662,0.22025702893733978,0.0,0.32628700137138367,0.0,0.0,0.0,0.2298310548067093,0.2827479839324951,0.0,0.0,0.27995017170906067,0.0,-29.788538,22.686428
12502,FeatureGuideHumanMimic_v4,window3.csv,1,1.6319429874420166,7.626165370311355e-07,9.653004963183776e-05,1.227627158164978,3.0767390727996826,0.0,0.2822275757789612,0.29131007194519043,0.0,0.25005683302879333,0.0,0.0,0.0,0.0,0.0,0.0,0.27676206827163696,0.0,0.2882382273674011,0.0,0.0,0.2828173041343689,0.0,0.19819214940071106,0.2974832355976105,0.2664114534854889,0.0,0.32052627205848694,0.0,0.0,0.0,0.27695226669311523,0.2793089747428894,0.0,0.0,0.2776489555835724,0.0,-17.963001,24.597782
12503,FeatureGuideHumanMimic_v4,window3.csv,1,1.757205843925476,7.133971280381957e-07,9.551677794661373e-05,1.2231625318527222,3.074385166168213,0.0,0.25745904445648193,0.3028727173805237,0.0,0.24274806678295135,0.0,0.0,0.0,0.0,0.0,0.0,0.25723105669021606,0.0,0.2662244737148285,0.0,0.0,0.28458482027053833,0.0,0.1782027930021286,0.28935062885284424,0.3203143775463104,0.0,0.2960687279701233,0.0,0.0,0.0,0.3316347599029541,0.26988744735717773,0.0,0.0,0.27652424573898315,0.0,-8.460094,25.120554
12504,FeatureGuideHumanMimic_v4,window3.csv,1,1.6923285722732544,6.61443948501983e-07,8.496208465658128e-05,1.222077488899231,3.0967214107513428,0.0,0.2756200134754181,0.2965646982192993,0.0,0.24775376915931702,0.0,0.0,0.0,0.0,0.0,0.0,0.271790087223053,0.0,0.2794160842895508,0.0,0.0,0.2589145004749298,0.0,0.18095268309116364,0.2981797158718109,0.30029964447021484,0.0,0.310600221157074,0.0,0.0,0.0,0.31338900327682495,0.27528584003448486,0.0,0.0,0.27095913887023926,0.0,-9.629561,23.019
12505,FeatureGuideHumanMimic_v4,window3.csv,1,1.7086637020111084,6.909610874572536e-07,9.367021266371012e-05,1.2236541509628296,3.0787816047668457,0.0,0.26283812522888184,0.3012731075286865,0.0,0.24479319155216217,0.0,0.0,0.0,0.0,0.0,0.0,0.2621977925300598,0.0,0.26644793152809143,0.0,0.0,0.2759045362472534,0.0,0.17915762960910797,0.2925625443458557,0.3208439350128174,0.0,0.29469650983810425,0.0,0.0,0.0,0.3282756507396698,0.2702750861644745,0.0,0.0,0.2758089601993561,0.0,-8.4927,24.752768
12506,FeatureGuideHumanMimic_v4,window3.csv,1,1.6385281085968018,6.770592904103978e-07,9.06388959265314e-05,1.2250380516052246,3.086745262145996,0.0,0.2653276324272156,0.2976393401622772,0.0,0.23953929543495178,0.0,0.0,0.0,0.0,0.0,0.0,0.2663417160511017,0.0,0.2733176052570343,0.0,0.0,0.2670261263847351,0.0,0.18467886745929718,0.29129233956336975,0.31539833545684814,0.0,0.302501380443573,0.0,0.0,0.0,0.32608848810195923,0.2712067663669586,0.0,0.0,0.27724015712738037,0.0,-8.791605,24.18117
12507,FeatureGuideHumanMimic_v4,window3.csv,1,1.5725433826446533,6.462849455601827e-07,8.163849997799844e-05,1.2231601476669312,3.105785846710205,0.0,0.27049362659454346,0.2875959277153015,0.0,0.24548862874507904,0.0,0.0,0.0,0.0,0.0,0.0,0.27119481563568115,0.0,0.2836056351661682,0.0,0.0,0.25707778334617615,0.0,0.18132492899894714,0.2953930199146271,0.30425551533699036,0.0,0.3151133954524994,0.0,0.0,0.0,0.3162210285663605,0.27514082193374634,0.0,0.0,0.2758394181728363,0.0,-9.618849,22.985308
12508,FeatureGuideHumanMimic_v4,window3.csv,1,1.5578066110610962,6.460982149292249e-07,8.150393841788173e-05,1.2216861248016357,3.1046416759490967,0.0,0.2721092104911804,0.28964218497276306,0.0,0.24675829708576202,0.0,0.0,0.0,0.0,0.0,0.0,0.27007684111595154,0.0,0.2821628749370575,0.0,0.0,0.2568778097629547,0.0,0.17958787083625793,0.297914057970047,0.3047967553138733,0.0,0.31438419222831726,0.0,0.0,0.0,0.3138825297355652,0.2747330963611603,0.0,0.0,0.275476336479187,0.0,-9.674749,22.947065
12509,FeatureGuideHumanMimic_v4,window3.csv,1,1.4528001546859741,7.765484042465687e-07,9.721157402964309e-05,1.2243030071258545,3.072007656097412,0.0,0.2802954614162445,0.2910800278186798,0.0,0.247818723320961,0.0,0.0,0.0,0.0,0.0,0.0,0.27501749992370605,0.0,0.2819555103778839,0.0,0.0,0.291241317987442,0.0,0.1934656798839569,0.29615700244903564,0.270723819732666,0.0,0.32650527358055115,0.0,0.0,0.0,0.27850842475891113,0.27849555015563965,0.0,0.0,0.2741822898387909,0.0,-18.1173,24.974215
12510,FeatureGuideHumanMimic_v4,window3.csv,1,1.4786946773529053,6.15882470356155e-07,7.67885212553665e-05,1.2153033018112183,3.1101789474487305,0.0,0.27875253558158875,0.2901113033294678,0.0,0.2526554763317108,0.0,0.0,0.0,0.0,0.0,0.0,0.2730138301849365,0.0,0.284066379070282,0.0,0.0,0.24878369271755219,0.0,0.17892302572727203,0.29984647035598755,0.29397767782211304,0.0,0.3262711465358734,0.0,0.0,0.0,0.30039066076278687,0.27482691407203674,0.0,0.0,0.27678996324539185,0.0,-10.460915,21.932524
12511,FeatureGuideHumanMimic_v4,window3.csv,1,1.488989233970642,6.113280051067704e-07,7.620799442520365e-05,1.2143107652664185,3.110704183578491,0.0,0.27913275361061096,0.29624447226524353,0.0,0.2516918182373047,0.0,0.0,0.0,0.0,0.0,0.0,0.27597475051879883,0.0,0.2794249355792999,0.0,0.0,0.2403322160243988,0.0,0.17713041603565216,0.3001664876937866,0.297203004360199,0.0,0.32315683364868164,0.0,0.0,0.0,0.3072779178619385,0.27497386932373047,0.0,0.0,0.27333128452301025,0.0,-10.011316,21.504642
12512,FeatureGuideHumanMimic_v4,window3.csv,1,1.4774196147918701,5.970903202978661e-07,7.444114453392103e-05,1.2124077081680298,3.1134932041168213,0.0,0.28158649802207947,0.29611441493034363,0.0,0.25373005867004395,0.0,0.0,0.0,0.0,0.0,0.0,0.2759328782558441,0.0,0.2801152169704437,0.0,0.0,0.23450696468353271,0.0,0.17802904546260834,0.30139875411987305,0.2950012981891632,0.0,0.3252478837966919,0.0,0.0,0.0,0.3036423623561859,0.27381861209869385,0.0,0.0,0.2766341269016266,0.0,-10.297927,20.971682
12513,FeatureGuideHumanMimic_v4,window3.csv,1,1.4869344234466553,5.937242804066045e-07,7.438608008669689e-05,1.2125266790390015,3.113760232925415,0.0,0.2818014323711395,0.2973518967628479,0.0,0.25379130244255066,0.0,0.0,0.0,0.0,0.0,0.0,0.27527186274528503,0.0,0.27779436111450195,0.0,0.0,0.23009797930717468,0.0,0.17879952490329742,0.30128806829452515,0.29958629608154297,0.0,0.32094132900238037,0.0,0.0,0.0,0.3086405396461487,0.272894948720932,0.0,0.0,0.2768406569957733,0.0,-9.963709,20.815702
12514,FeatureGuideHumanMimic_v4,window3.csv,1,1.4861277341842651,5.869773644917586e-07,7.348488725256175e-05,1.2123277187347412,3.115999221801758,0.0,0.28284916281700134,0.2957410514354706,0.0,0.2544096112251282,0.0,0.0,0.0,0.0,0.0,0.0,0.27396437525749207,0.0,0.2791356146335602,0.0,0.0,0.22677920758724213,0.0,0.1798125058412552,0.3027085065841675,0.29912441968917847,0.0,0.32122567296028137,0.0,0.0,0.0,0.3068372905254364,0.2713327705860138,0.0,0.0,0.2810879647731781,0.0,-10.077422,20.474943
12515,FeatureGuideHumanMimic_v4,window3.csv,1,1.502270221710205,5.985212965242681e-07,7.393185660475865e-05,1.2117177248001099,3.1141762733459473,0.0,0.2842298746109009,0.29807159304618835,0.0,0.25085893273353577,0.0,0.0,0.0,0.0,0.0,0.0,0.2758716940879822,0.0,0.2822170853614807,0.0,0.0,0.2261938750743866,0.0,0.17698992788791656,0.30068519711494446,0.2959791421890259,0.0,0.32230448722839355,0.0,0.0,0.0,0.3055740296840668,0.2706211805343628,0.0,0.0,0.28405818343162537,0.0,-10.284463,20.344168
12516,FeatureGuideHumanMimic_v4,window3.csv,1,1.5032135248184204,5.820085675622977e-07,6.887253402965143e-05,1.2117754220962524,3.1284122467041016,0.0,0.28426462411880493,0.2954525351524353,0.0,0.2587057650089264,0.0,0.0,0.0,0.0,0.0,0.0,0.2777930200099945,0.0,0.28741565346717834,0.0,0.0,0.21434862911701202,0.0,0.17671425640583038,0.3039045035839081,0.29206815361976624,0.0,0.3233933746814728,0.0,0.0,0.0,0.3028600811958313,0.27419254183769226,0.0,0.0,0.28084152936935425,0.0,-10.458472,19.368141
12517,FeatureGuideHumanMimic_v4,window3.csv,1,1.487557291984558,5.80039227315865e-07,6.787075835745782e-05,1.2110010385513306,3.130568504333496,0.0,0.28503480553627014,0.2962670624256134,0.0,0.26130959391593933,0.0,0.0,0.0,0.0,0.0,0.0,0.27890193462371826,0.0,0.2883298397064209,0.0,0.0,0.20963652431964874,0.0,0.1793813854455948,0.307359516620636,0.2852495312690735,0.0,0.327149897813797,0.0,0.0,0.0,0.2941451370716095,0.2737993896007538,0.0,0.0,0.2851332426071167,0.0,-11.062601,18.569597
12518,FeatureGuideHumanMimic_v4,window3.csv,1,1.4643927812576294,5.901245003769873e-07,6.697602657368407e-05,1.2091995477676392,3.1314213275909424,0.0,0.2863670587539673,0.29859331250190735,0.0,0.2626054286956787,0.0,0.0,0.0,0.0,0.0,0.0,0.28133252263069153,0.0,0.2889137268066406,0.0,0.0,0.20542775094509125,0.0,0.18057505786418915,0.30828922986984253,0.2801521122455597,0.0,0.32963863015174866,0.0,0.0,0.0,0.28768426179885864,0.27617403864860535,0.0,0.0,0.2849980890750885,0.0,-11.600557,18.022675
12519,FeatureGuideHumanMimic_v4,window3.csv,1,1.438238263130188,6.07656829743064e-07,6.827517063356936e-05,1.2097485065460205,3.1281275749206543,0.0,0.2872355282306671,0.29796022176742554,0.0,0.2605297863483429,0.0,0.0,0.0,0.0,0.0,0.0,0.28313592076301575,0.0,0.2917730212211609,0.0,0.0,0.20845818519592285,0.0,0.1817287653684616,0.30648449063301086,0.2721268832683563,0.0,0.3337143063545227,0.0,0.0,0.0,0.2827399969100952,0.27515509724617004,0.0,0.0,0.2899287939071655,0.0,-12.301235,17.83092
12520,FeatureGuideHumanMimic_v4,window3.csv,1,1.426216959953308,6.068744369258638e-07,6.684535037493333e-05,1.2126364707946777,3.135248899459839,0.0,0.28611117601394653,0.2927919328212738,0.0,0.26357501745224,0.0,0.0,0.0,0.0,0.0,0.0,0.28329548239707947,0.0,0.29627567529678345,0.0,0.0,0.20519320666790009,0.0,0.1845882683992386,0.30769020318984985,0.2698833644390106,0.0,0.3345697224140167,0.0,0.0,0.0,0.2807953357696533,0.2755528390407562,0.0,0.0,0.29069939255714417,0.0,-12.507266,17.56035
12521,FeatureGuideHumanMimic_v4,window3.csv,1,1.4079536199569702,6.288825602496217e-07,6.768202729290351e-05,1.21133291721344,3.1314573287963867,0.0,0.2858871817588806,0.29483655095100403,0.0,0.2642166316509247,0.0,0.0,0.0,0.0,0.0,0.0,0.28232541680336,0.0,0.2962380051612854,0.0,0.0,0.21026892960071564,0.0,0.1855711042881012,0.30993181467056274,0.2669905424118042,0.0,0.33424025774002075,0.0,0.0,0.0,0.27291521430015564,0.27937933802604675,0.0,0.0,0.28951939940452576,0.0,-13.141785,17.566437
12522,FeatureGuideHumanMimic_v4,window3.csv,1,1.3784465789794922,6.578336524398765e-07,6.966100772842765e-05,1.2086269855499268,3.1229870319366455,0.0,0.2869735658168793,0.3006659746170044,0.0,0.2614004909992218,0.0,0.0,0.0,0.0,0.0,0.0,0.2855440080165863,0.0,0.29581379890441895,0.0,0.0,0.21585839986801147,0.0,0.18404923379421234,0.3059680759906769,0.25930526852607727,0.0,0.33769235014915466,0.0,0.0,0.0,0.26835739612579346,0.2819400429725647,0.0,0.0,0.28811153769493103,0.0,-14.190464,17.66114
12523,FeatureGuideHumanMimic_v4,window3.csv,1,1.3328474760055542,6.661544489361404e-07,7.064620876917616e-05,1.2087310552597046,3.1202821731567383,0.0,0.28700119256973267,0.2993447780609131,0.0,0.2610904276371002,0.0,0.0,0.0,0.0,0.0,0.0,0.2873983383178711,0.0,0.2967900037765503,0.0,0.0,0.21983002126216888,0.0,0.1867944598197937,0.3035717308521271,0.25467854738235474,0.0,0.34092599153518677,0.0,0.0,0.0,0.26360437273979187,0.28407254815101624,0.0,0.0,0.28726863861083984,0.0,-15.2196,17.896208
12524,FeatureGuideHumanMimic_v4,window3.csv,1,1.2739320993423462,6.679420607724751e-07,7.205342990346253e-05,1.208393931388855,3.116000175476074,0.0,0.28716978430747986,0.3011617064476013,0.0,0.26135367155075073,0.0,0.0,0.0,0.0,0.0,0.0,0.287275105714798,0.0,0.29468679428100586,0.0,0.0,0.22254280745983124,0.0,0.1886051893234253,0.3029829263687134,0.2541501224040985,0.0,0.3404882550239563,0.0,0.0,0.0,0.2621011734008789,0.28364336490631104,0.0,0.0,0.2873866558074951,0.0,-15.617313,18.023046
12525,FeatureGuideHumanMimic_v4,window3.csv,1,1.2117841243743896,6.86982048136997e-07,7.543320680269971e-05,1.2087289094924927,3.107166290283203,0.0,0.2876798212528229,0.30345991253852844,0.0,0.26064109802246094,0.0,0.0,0.0,0.0,0.0,0.0,0.28802961111068726,0.0,0.29187366366386414,0.0,0.0,0.22855141758918762,0.0,0.193121537566185,0.3024725019931793,0.24853621423244476,0.0,0.3428705632686615,0.0,0.0,0.0,0.25552135705947876,0.28283262252807617,0.0,0.0,0.28884273767471313,0.0,-16.73702,18.135118
12526,FeatureGuideHumanMimic_v4,window3.csv,1,1.1408594846725464,7.189265716078808e-07,8.040473039727658e-05,1.2112222909927368,3.096893787384033,0.0,0.28829634189605713,0.30399808287620544,0.0,0.25979411602020264,0.0,0.0,0.0,0.0,0.0,0.0,0.2874023914337158,0.0,0.29069870710372925,0.0,0.0,0.23696880042552948,0.0,0.20028987526893616,0.30282488465309143,0.2413405030965805,0.0,0.34505507349967957,0.0,0.0,0.0,0.2459200918674469,0.28092658519744873,0.0,0.0,0.29187947511672974,0.0,-18.399696,18.065228
12527,FeatureGuideHumanMimic_v4,window3.csv,1,1.0757198333740234,7.533423627137381e-07,8.575293031753972e-05,1.2152867317199707,3.0880777835845947,0.0,0.2879627048969269,0.30234938859939575,0.0,0.2586124539375305,0.0,0.0,0.0,0.0,0.0,0.0,0.28615283966064453,0.0,0.28951430320739746,0.0,0.0,0.24644051492214203,0.0,0.20696957409381866,0.3044823408126831,0.2365187257528305,0.0,0.3456582725048065,0.0,0.0,0.0,0.23866264522075653,0.2793099880218506,0.0,0.0,0.2939499616622925,0.0,-19.517874,18.224237
12528,FeatureGuideHumanMimic_v4,window3.csv,1,1.0289673805236816,8.077251436588995e-07,9.320617391495034e-05,1.2199245691299438,3.076045274734497,0.0,0.28594276309013367,0.2990918457508087,0.0,0.25554370880126953,0.0,0.0,0.0,0.0,0.0,0.0,0.2839966118335724,0.0,0.28764620423316956,0.0,0.0,0.2639118731021881,0.0,0.21221663057804108,0.3049200773239136,0.23479986190795898,0.0,0.34479883313179016,0.0,0.0,0.0,0.2330644428730011,0.28005826473236084,0.0,0.0,0.2926656901836395,0.0,-21.968094,19.66752
12529,FeatureGuideHumanMimic_v4,window3.csv,1,0.9897608757019043,8.606302799307741e-07,9.834283264353871e-05,1.2218223810195923,3.0672128200531006,0.0,0.28486722707748413,0.3009847402572632,0.0,0.2532183825969696,0.0,0.0,0.0,0.0,0.0,0.0,0.2862403392791748,0.0,0.28526848554611206,0.0,0.0,0.27342385053634644,0.0,0.2139597088098526,0.3015241324901581,0.2329738289117813,0.0,0.3440479636192322,0.0,0.0,0.0,0.23349715769290924,0.2820402681827545,0.0,0.0,0.28750327229499817,0.0,-22.580507,20.090778
12530,FeatureGuideHumanMimic_v4,window3.csv,1,0.9641819596290588,8.648501648167439e-07,0.00010009167453972623,1.2231417894363403,3.065006732940674,0.0,0.2845015227794647,0.3015569746494293,0.0,0.2524041533470154,0.0,0.0,0.0,0.0,0.0,0.0,0.2860845923423767,0.0,0.28600865602493286,0.0,0.0,0.27465131878852844,0.0,0.21571189165115356,0.3010084927082062,0.2329748123884201,0.0,0.3421746790409088,0.0,0.0,0.0,0.23256027698516846,0.28135478496551514,0.0,0.0,0.2891237139701843,0.0,-22.771276,20.086437
12531,FeatureGuideHumanMimic_v4,window3.csv,1,0.9373390078544617,8.833177957967564e-07,0.00010303292947355658,1.2242201566696167,3.0602920055389404,0.0,0.2846510708332062,0.3003918528556824,0.0,0.25020626187324524,0.0,0.0,0.0,0.0,0.0,0.0,0.28537678718566895,0.0,0.2859513759613037,0.0,0.0,0.2797989249229431,0.0,0.21759383380413055,0.29983940720558167,0.23319929838180542,0.0,0.3414955139160156,0.0,0.0,0.0,0.23077616095542908,0.28161588311195374,0.0,0.0,0.2895217835903168,0.0,-23.144487,20.21988
12532,FeatureGuideHumanMimic_v4,window3.csv,1,0.9168863892555237,9.106847187467793e-07,0.00010551224841037765,1.2246689796447754,3.0559847354888916,0.0,0.2838602066040039,0.30093100666999817,0.0,0.25006750226020813,0.0,0.0,0.0,0.0,0.0,0.0,0.285336434841156,0.0,0.28484389185905457,0.0,0.0,0.28371497988700867,0.0,0.21951986849308014,0.29903170466423035,0.23203322291374207,0.0,0.3402554392814636,0.0,0.0,0.0,0.2286560982465744,0.2828890383243561,0.0,0.0,0.289397656917572,0.0,-23.52518,20.22102
